epoch,train_mse,val_mse,val_mse_surge,val_mse_sway,val_mse_heave,val_mse_yaw
209,4.5026281441096216e-05,7.890174310887232e-05,0.0002620259183458984,2.0139974367339164e-05,1.7913960618898273e-05,1.552715912112035e-05
210,4.5564396714325994e-05,7.389912934741005e-05,0.0002368822752032429,2.3086775399860926e-05,2.2289188564172946e-05,1.3338249118532985e-05
211,5.4415570048149675e-05,7.704471499891952e-05,0.0002132482040906325,3.173202640027739e-05,4.295602047932334e-05,2.0242599930497818e-05
212,5.202222382649779e-05,8.020597306312993e-05,0.00025476046721450984,3.120015389868058e-05,1.807227818062529e-05,1.6791014786576852e-05
213,5.223638072493486e-05,8.419384539593011e-05,0.0002562075387686491,2.356160075578373e-05,3.354584623593837e-05,2.346041947021149e-05
214,4.716285184258595e-05,8.248092490248382e-05,0.00024855462834239006,2.928752473962959e-05,3.8618218241026625e-05,1.3463368304655887e-05
215,5.180835069040768e-05,7.890408596722409e-05,0.00021684428793378174,4.600861939252354e-05,4.1414656152483076e-05,1.1348795851517934e-05
216,5.03946139360778e-05,7.563073450000957e-05,0.0002162250311812386,3.262144309701398e-05,3.952072802348994e-05,1.4155722965369932e-05
217,4.635944060282782e-05,6.953583942959085e-05,0.00020882452372461557,2.3729520762572065e-05,2.2442474801209755e-05,2.3146822059061378e-05
218,4.275897299521603e-05,6.741666584275663e-05,0.0002035672659985721,2.0917117581120692e-05,2.193340151279699e-05,2.3248883735504933e-05
219,5.1330986025277525e-05,8.008942677406594e-05,0.00024546642089262605,3.900268711731769e-05,2.2258076569414698e-05,1.3630509783979505e-05
220,5.478756793309003e-05,8.695017459103838e-05,0.00025697791716083884,2.3525990400230512e-05,4.3199994252063334e-05,2.4096816559904255e-05
221,4.547726712189615e-05,7.265916792675853e-05,0.00022016266302671283,3.1373874662676826e-05,2.299905645486433e-05,1.6101090295705944e-05
222,4.8537785914959386e-05,7.429592369589955e-05,0.00021958940487820655,2.8449449018808082e-05,2.6937375878333114e-05,2.2207465008250438e-05
223,3.72859176422935e-05,6.542042683577165e-05,0.00021021980501245707,1.7820062566897832e-05,2.284510810568463e-05,1.079671892512124e-05
224,4.2261941416654736e-05,7.11547618266195e-05,0.00022750547213945538,1.755800622049719e-05,2.1664898667950183e-05,1.789067391655408e-05
225,4.400304169394076e-05,7.519794598920271e-05,0.00022534244635608047,2.2174115656525828e-05,3.321922486065887e-05,2.00559643417364e-05
226,4.802440889761783e-05,7.852407725295052e-05,0.00022698621614836156,4.1986608266597614e-05,2.8107546313549392e-05,1.7015941921272315e-05
227,5.0937876949319616e-05,7.980944792507216e-05,0.00023594795493409038,2.1367903173086233e-05,3.3893651561811566e-05,2.802826202241704e-05
228,5.165825132280588e-05,8.565503230784088e-05,0.00023970939218997955,2.544533163018059e-05,3.928888327209279e-05,3.8176498492248356e-05
229,4.490754508879036e-05,7.575188647024333e-05,0.00022468072711490095,2.720751945162192e-05,3.079706584685482e-05,2.0322218915680423e-05
230,5.176943523110822e-05,8.322903886437416e-05,0.0002537778636906296,2.693522947083693e-05,3.630519495345652e-05,1.589788189448882e-05
231,5.028300074627623e-05,7.71241175243631e-05,0.00024379746173508465,2.1529740479309112e-05,2.986382787639741e-05,1.3305440006661229e-05
232,4.9469796067569405e-05,7.746230403427035e-05,0.00022253637143876404,4.30482359661255e-05,2.3877139028627425e-05,2.0387504264363088e-05
233,4.534282925305888e-05,8.184844045899808e-05,0.00024029158521443605,2.675827818165999e-05,3.9590104279341176e-05,2.075381053145975e-05
234,5.5264445109060034e-05,8.7824730144348e-05,0.00025633518816903234,2.813443643390201e-05,4.1392489947611466e-05,2.5436791474930942e-05
235,6.239172944333404e-05,9.75526127149351e-05,0.00026359030744060874,4.138041549595073e-05,5.738499385188334e-05,2.7854761356138624e-05
236,4.4884243834530935e-05,7.078619819367304e-05,0.00021493059466592968,2.463092459947802e-05,2.8675411158474162e-05,1.4907874174241442e-05
237,4.116927084396593e-05,7.112348248483613e-05,0.00020919874077662826,2.634525480971206e-05,2.8147233024355955e-05,2.0802710423595272e-05
238,4.664210064220242e-05,7.469123374903575e-05,0.00022650827304460108,2.8748960176017135e-05,3.1088133255252615e-05,1.2419594895618502e-05
239,4.3296575313434005e-05,7.133696635719389e-05,0.0002092635550070554,2.7009255063603632e-05,2.6654217435861938e-05,2.2420847017201595e-05
240,4.4632073695538566e-05,7.904201629571617e-05,0.0002450325700920075,4.0133909351425245e-05,1.736398735374678e-05,1.3637594747706316e-05
241,4.313487443141639e-05,7.07761719240807e-05,0.00021496720728464425,2.394967305008322e-05,2.9463770260917954e-05,1.4724050743097905e-05
242,4.425657243700698e-05,7.451092096744105e-05,0.00020755980222020298,2.849769953172654e-05,3.6417906812857836e-05,2.5568231649231166e-05
243,5.1239909225841984e-05,8.413580508204177e-05,0.00024755578488111496,2.7374089768272825e-05,3.3598316804273054e-05,2.801506889227312e-05
244,4.3202693632338196e-05,7.080504292389378e-05,0.00022147985873743892,2.03129220608389e-05,2.5048573661479168e-05,1.6378828149754554e-05
245,4.486544639803469e-05,7.141180685721338e-05,0.00022031865955796093,2.255016443086788e-05,2.2335625544656068e-05,2.044279062829446e-05
246,4.240365160512738e-05,7.559251389466226e-05,0.0002312879078090191,2.500023583706934e-05,2.1623583961627446e-05,2.445831341901794e-05
247,3.991473204223439e-05,7.496739999623969e-05,0.00024075891997199506,1.932672421389725e-05,1.8470254872227088e-05,2.1313653633114882e-05
248,5.143426824361086e-05,8.801949297776446e-05,0.0002740395430009812,2.9410297429421917e-05,2.7411229893914424e-05,2.1216908862697892e-05
249,4.464975427254103e-05,7.796841964591295e-05,0.000221585578401573,4.1650553612271324e-05,2.818266693793703e-05,2.0454868717934005e-05
250,4.587955118040554e-05,7.637716771569103e-05,0.0002205572818638757,3.3884221920743585e-05,2.644836604304146e-05,2.4618804673082195e-05
251,4.559633453027345e-05,8.051159238675609e-05,0.0002329981216462329,3.171477510477416e-05,3.212986121070571e-05,2.52036152232904e-05
252,4.596174767357297e-05,7.630922482348979e-05,0.0002291503333253786,2.828057222359348e-05,1.8837283278116956e-05,2.8968719561817124e-05
253,5.420441448222846e-05,9.284001134801656e-05,0.00027567139477469027,4.278016058378853e-05,2.7729691282729618e-05,2.5178804207826033e-05
254,4.356189674581401e-05,7.441158959409222e-05,0.00022537543554790318,3.9370122976833954e-05,1.788619192666374e-05,1.5014580640126951e-05
255,4.607244045473635e-05,7.531699520768598e-05,0.00022760534193366766,2.099598896165844e-05,2.262594898638781e-05,3.004070822498761e-05
256,4.1703438910190016e-05,6.828248297097161e-05,0.0002063782885670662,2.673040216905065e-05,1.911871731863357e-05,2.0902518372167833e-05
257,4.211226405459456e-05,7.305940380319953e-05,0.0002319735795026645,2.3927908841869794e-05,2.6242438252666034e-05,1.009367588267196e-05
258,4.253890074323863e-05,7.649587496416643e-05,0.0002308049297425896,3.053119871765375e-05,2.8100632334826514e-05,1.6546782717341557e-05
259,4.336683559813537e-05,6.871392542961985e-05,0.00021364857093431056,2.2044510842533782e-05,2.121400393662043e-05,1.794861236703582e-05
260,5.4461866966448724e-05,7.898207695689052e-05,0.0002261978224851191,3.30542643496301e-05,2.393486283835955e-05,3.2741361792432144e-05
261,5.1041377446381375e-05,8.047748997341841e-05,0.0002281385095557198,2.3981721824384294e-05,3.5488163121044636e-05,3.430157812545076e-05
262,5.8009471104014665e-05,9.904104808811098e-05,0.0002732371212914586,4.942408122587949e-05,3.127885065623559e-05,4.222409916110337e-05
263,4.228558100294322e-05,6.997991295065731e-05,0.00020859316282439977,1.972625068447087e-05,2.3283684640773572e-05,2.8316544558038004e-05
